IMPEGNO_ID	TIPO_MOVIMENTO	ANNO_ESERCIZIO	ANNO_IMPEGNO	NUMERO_IMPEGNO	NUMERO_SUBIMPEGNO	PLURIENNALE	CAPO_RIACC	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DATA_EMISSIONE	DATA_SCADENZA	STATO_OPERATIVO	IMPORTO_INIZIALE	IMPORTO_ATTUALE	DESCRIZIONE	ANNO_CAPITOLO_ORIG	NUMERO_CAPITOLO_ORIG	NUMERO_ARTICOLO_ORIG	NUMERO_UEB_ORIG	ANNO_PROVVEDIMENTO	NUMERO_PROVVEDIMENTO	TIPO_PROVVEDIMENTO	SAC_PROVVEDIMENTO	OGGETTO_PROVVEDIMENTO	NOTE_PROVVEDIMENTO	STATO_PROVVEDIMENTO	SOGGETTO_DETERMINATO	CODICE_SOGGETTO	CLASSE_SOGGETTO	NOTA	CUP	CIG	TIPO_IMPEGNO	ANNO_IMPEGNO_PLUR	NUMERO_IMPEGNO_PLUR	ANNO_IMPEGNO_RIACC	NUMERO_IMPEGNO_RIACC	OPERA	COD_INTERV_CLASS	PDC_FINANZIARIO	MISSIONE	PROGRAMMA	COFOG	TRANSAZIONE_UE_SPESA	SIOPE_SPESA	SPESA_RICORRENTE	PERIMETRO_SANITARIO_SPESA	POLITICHE_REGIONALI_UNITARIE	PDC_ECONOMICO_PATR	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	ENTE_PROPRIETARIO_ID	PARERE_FINANZIARIO
94290	I	2016	2016	2697	0		N	201531	0	1	2016-04-28		D	3577,97	3577,97	REIMPUT. ROR 2016 2015/2520 REIMPUT. 2013/430 TO-E-1275 INDAGINI GEOGNOSTICHE	2016	201531	0	1	2013	258	DD||K		TO-E-1275 - Programma 9° Stralcio Regione Piemonte - CUP B49H10000630002 -  Lavori di difese spondali e ricalibratura torrente Orco nel comune di Foglizzo e regimazione idraulica e manutenzione torrente Orco nei comuni di Foglizzo, Montanaro e Chivasso (TO) CIG GD TEST srl  Z2D091FAEE  - CIG Dott. Scaglia   ZF6091F83D - CIG Dott. Guidi ZBA091F9B7 - CIG Piemontecnica Z17091FBDD -  IMPEGNI DI SPESA PROPEDEUTICI		D	S	7350		 CDR=15B2	B49H10000630002		SVI			2015	2520		TO-E-1275																4	1
94280	I	2016	2016	2687	0		N	201531	0	1	2016-04-28		D	15000,00	15000,00	REIMPUT. ROR 2016 2015/2418 REIMPUT. 2011/1325 VB-E-31 PROGRAMMA CIPE 35/2005 E CIPE 3/2006	2016	201531	0	1	2011	974	DD||K		VB-E-31 Programma CIPE 35/2005 e CIPE 3/2006 CUP B49H08000210002 CIG 056760741C Lavori di completamento dell'argine destro del torrente Strona fino alla superstrada per Baveno e realizzazione di un nuovo argine in sponda destra del fiume Toce in comune di Gravellona Toce (VB) IMPEGNO DI SPESA PER ASSISTENZA AGLI ESPROPRI		D	S	3689		 CDR=1500		056760741C	SVI			2015	2418		VB-E-31																4	1
94281	I	2016	2016	2688	0		N	201530	0	1	2016-04-28		D	260,25	260,25	REIMPUT. ROR 2016 2015/2427 REIMPUT. 2011/1817 VB-E-31 ASSICURAZIONE GRUPPO VALIDAZIONE PROGETTO - LAVORI COMPLETAMENTO ARGINE DESTRO TORRENTE STRONA FINO ALLA SUPERSTRADA PER BAVERO E REALIZZAZIONE NUOVO ARGINE SPONDA DX F.TOCE COMUNE DI GRAVELLONA TOCE	2016	201530	0	1	2011	1416	DD||K		VB-E-31 CUP B49H08000210002 - CIG 0556375F28 Lavori di completamento dell'argine destro del torrente Strona fino alla superstrada per baveno e realizzazione di un nuovo argine in sponda destra del fiume Toce in comune di Gravellona Toce IMPEGNO DI SPESA PROPEDEUTICO		D	S	5617		 CDR=1500	B49H08000210002	0556375F28	SVI			2015	2427		VB-E-31																4	1
94282	I	2016	2016	2689	0		N	201531	0	1	2016-04-28		D	30248,53	30248,53	REIMPUT. ROR 2016 2015/2505 REIMPUT. 2012/753 VB-E-29 MONITORAGGIO AMBIENTALE	2016	201531	0	1	2012	435	DD||K		VB-E-29 Programma CIPE 17/2003 CUP B19H07000210002 CIG 364051365C Lavori di sistemazione idraulica ai fini della laminazione idraulica e della riduzione del rischio idraulico lungo l'asta del fiume Toce (VB) IMPEGNO DI SPESA PROPEDEUTICO		D	S	6625		 CDR=15B1	B19H07000210002	364051365C	SVI			2015	2505		VB-E-29																4	1
94283	I	2016	2016	2690	0		N	201530	0	1	2016-04-28		D	3951,75	3951,75	REIMPUT. ROR 2016 2015/2506 REIMPUT. 2012/1046 TO-E-125-M INCENTIVO	2016	201530	0	1	2012	708	DD||K		TO-E-125-M CIPE 35/2005 E CIPE 3/2006 CUP B89H08000270002 - CIG Coordinatore 425034252C - CIG Lavori 4145526446 - LAVORI DI SISTEMAZIONE SPONDALE DEL TORRENTE MALONE NEI COMUNI DI VOLPIANO E SAN BENIGNO (TO) IMPEGNI DI SPESA  		D	S	129		 CDR=15B2	B89H08000270002		SVI			2015	2506		TO-E-125-M																4	1
94284	I	2016	2016	2691	0		N	201530	0	1	2016-04-28		D	19730,00	19730,00	REIMPUT. ROR 2016 2015/2510 REIMPUT. 2012/1439 TO-E-1279. LAVORI DI REALIZZAZIONE DIFESA ARGINALE IN LOC. VIA DELLE ROCCHETTE IN COMUNE DI IVREA	2016	201530	0	1	2012	1012	DD||K		TO-E-1279 Programma 15° Stralcio Regione Piemonte & Opere Prioritarie - CUP B 78G12000030002 -  CIG Lavori 42120884F9 - CIG Assicurazione 0556375F28  Lavori di realizzazione difesa arginale in località Via delle Rocchette in comune di Ivrea - 2° Lotto 1° Stralcio IMPEGNO DI SPESA		D	S	129		CUP/CIG NON PREVISTO CDR=15B1			SVI			2015	2510		TO-E-1279																4	1
94285	I	2016	2016	2692	0		N	201530	0	1	2016-04-28		D	256,49	256,49	REIMPUT. ROR 2016 2015/2511 REIMPUT. 2012/1440 TO-E-1279. LAVORI DI REALIZZAZIONE DIFESA ARGINALE IN LOC. VIA DELLE ROCCHETTE IN COMUNE DI IVREA	2016	201530	0	1	2012	1012	DD||K		TO-E-1279 Programma 15° Stralcio Regione Piemonte & Opere Prioritarie - CUP B 78G12000030002 -  CIG Lavori 42120884F9 - CIG Assicurazione 0556375F28  Lavori di realizzazione difesa arginale in località Via delle Rocchette in comune di Ivrea - 2° Lotto 1° Stralcio IMPEGNO DI SPESA		D	S	5617		 CDR=15B1	B78G12000030002	0556375F28	SVI			2015	2511		TO-E-1279																4	1
94286	I	2016	2016	2693	0		N	201530	0	1	2016-04-28		D	156,82	156,82	REIMPUT. ROR 2016 2015/2512 REIMPUT. 2012/1441 TO-E-1279. LAVORI DI REALIZZAZIONE DIFESA ARGINALE IN LOC. VIA DELLE ROCCHETTE IN COMUNE DI IVREA	2016	201530	0	1	2012	1012	DD||K		TO-E-1279 Programma 15° Stralcio Regione Piemonte & Opere Prioritarie - CUP B 78G12000030002 -  CIG Lavori 42120884F9 - CIG Assicurazione 0556375F28  Lavori di realizzazione difesa arginale in località Via delle Rocchette in comune di Ivrea - 2° Lotto 1° Stralcio IMPEGNO DI SPESA		D	S	219		CUP/CIG NON PREVISTO CDR=15B1			SVI			2015	2512		TO-E-1279																4	1
94287	I	2016	2016	2694	0		N	201531	0	1	2016-04-28		D	6239,62	6239,62	REIMPUT. ROR 2016 2015/2513 REIMPUT. 2012/1644 TO-E-1279. AFFIDAMENTO INCARICO COORDINATORE PER LA SICUREZZA IN FASE DI ESECUZIONE	2016	201531	0	1	2012	1316	DD||K		(TO-E-1279) CUP B78G12000030002 CIG ZD106B4665 Affidamento incarico di coordinatore per la sicurezza in fase di esecuzione ai sensi del D.Lgs.81/2008 art.90 e 91, per i lavori di realizzazione difesa arginale in località Via delle Rocchette in Comune di Ivrea - 2° lotto - 1° Stralcio.IMPEGNO DI SPESA PER COORDINATORE PER LA SICUREZZA IN FASE DI ESECUZIONE		D	S	3666		 CDR=15B1	B78G12000030002	ZD106B4665	SVI			2015	2513		TO-E-1279																4	1
94288	I	2016	2016	2695	0		N	201531	0	1	2016-04-28		D	1887,60	1887,60	REIMPUT. ROR 2016 2015/2518 REIMPUT. 2013/428 TO-E-1275 AGGIORNAMENTO INDENIZZI DITTE ESPROPRIANDE	2016	201531	0	1	2013	258	DD||K		TO-E-1275 - Programma 9° Stralcio Regione Piemonte - CUP B49H10000630002 -  Lavori di difese spondali e ricalibratura torrente Orco nel comune di Foglizzo e regimazione idraulica e manutenzione torrente Orco nei comuni di Foglizzo, Montanaro e Chivasso (TO) CIG GD TEST srl  Z2D091FAEE  - CIG Dott. Scaglia   ZF6091F83D - CIG Dott. Guidi ZBA091F9B7 - CIG Piemontecnica Z17091FBDD -  IMPEGNI DI SPESA PROPEDEUTICI		D	S	6459		 CDR=15B2	B49H10000630002		SVI			2015	2518		TO-E-1275																4	1
94279	I	2016	2016	2686	0		N	201531	0	1	2016-04-28		D	62,92	62,92	REIMPUT. ROR 2016 2015/2417 REIMPUT. 2011/1278 TO-E-1272 PROGRAMMA CIPE 35/05 E CIPE 3/06. LAVORI DI REALIZZAZIONE DI UN NUOVO ARGINE IN DX DEL FIUME PO A VALLE SVINCOLO AUTOSTRADALE IN COMUNE DI MONCALIERI	2016	201531	0	1	2011	973	DD||K		TO-E-1272 Programma CIPE 35/2005 e CIPE 3/2006 CUP B24C07000050002 CIG 056760741C Lavori di realizzazione di un nuovo argine in destra del fiume Po a valle svincolo autostradale in comune di Moncalieri (TO) IMPEGNO DI SPESA PER ASSISTENZA AGLI ESPROPRI		D	S	3689		 CDR=15B2		056760741C	SVI			2015	2417		TO E 1272																4	1
94289	I	2016	2016	2696	0		N	201531	0	1	2016-04-28		D	4072,86	4072,86	REIMPUT. ROR 2016 2015/2519 REIMPUT. 2013/429 TO-E-1275 REDAZONE ELABORATI AMBIENTALI	2016	201531	0	1	2013	258	DD||K		TO-E-1275 - Programma 9° Stralcio Regione Piemonte - CUP B49H10000630002 -  Lavori di difese spondali e ricalibratura torrente Orco nel comune di Foglizzo e regimazione idraulica e manutenzione torrente Orco nei comuni di Foglizzo, Montanaro e Chivasso (TO) CIG GD TEST srl  Z2D091FAEE  - CIG Dott. Scaglia   ZF6091F83D - CIG Dott. Guidi ZBA091F9B7 - CIG Piemontecnica Z17091FBDD -  IMPEGNI DI SPESA PROPEDEUTICI		D	S	7348		 CDR=15B2	B49H10000630002		SVI			2015	2519		TO-E-1275																4	1
94268	I	2016	2016	2675	0		N	201520	0	1	2016-04-28		D	67,71	67,71	REIMPUT. ROR 2016 2015/3483 VA-E-139-PI LAVORI ONERI IVA (PARTE INTEGRANTE DEL VA-E-250)	2016	201520	0	1	2015	1304	DD||K		VA-E-139-PI - FONDI REGIONE LOMBARDIA - CUP: B54H15000420002 - CIG LAVORI: Z6C1491F4C - CIG RECUPERO FAUNA ITTICA: ZC71491F50 -  CIG ATTIVITA' DI SUPPORTO E MITIGAZIONE: Z2E166FCF3 - Lavori di pronto intervento per il ripristino delle condizioni di sicurezza ambientale all'interno dei bacini di spagliamento del torrente Arno in comune di Lonate Pozzolo IMPEGNO DI SPESA 		D	S	7562		 CDR=16C1	B54H15000420002	Z6C1491F4C	SVI			2015	3483		VA-E-139-PI																4	1
94269	I	2016	2016	2676	0		N	201520	0	1	2016-04-28		D	200,00	200,00	REIMPUT. ROR 2016 2015/3486 VA-E-139-PI INCENTIVO (PARTE INTEGRANTE DEL VA-E-250)	2016	201520	0	1	2015	1304	DD||K		VA-E-139-PI - FONDI REGIONE LOMBARDIA - CUP: B54H15000420002 - CIG LAVORI: Z6C1491F4C - CIG RECUPERO FAUNA ITTICA: ZC71491F50 -  CIG ATTIVITA' DI SUPPORTO E MITIGAZIONE: Z2E166FCF3 - Lavori di pronto intervento per il ripristino delle condizioni di sicurezza ambientale all'interno dei bacini di spagliamento del torrente Arno in comune di Lonate Pozzolo IMPEGNO DI SPESA 		D	S	129		CUP/CIG NON PREVISTO CDR=16C1			SVI			2015	3486		VA-E-139-PI																4	1
94270	I	2016	2016	2677	0		N	201520	0	1	2016-04-28		D	7030,00	7030,00	REIMPUT. ROR 2016 2015/3496 MI-E-785 ASS.VERIFICATORI	2016	201520	0	1	2015	1298	DD||K		MI-E-785 - Fondi R. Lombardia (L.265/95,  L. 267/98 e Accordo MATTM) CUP: B37B11000130002 - Lavori di realizzazione di una cassa di espansione per le piene del torrente Bozzente in Comune di Nerviano (MI) CIG lavori: 6059388D26 CIG assicurazione: 5772146D8D AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	5617			B37B11000130002	5772146D8D	SVI			2015	3496		MI-E-785																4	1
94271	I	2016	2016	2678	0		N	201531	0	1	2016-04-28		D	2043,36	2043,36	REIMPUT. ROR 2016 2015/46 AL-E-1773 CONTRIBUTO INTEGRATIVO PREVIDENZIALE DAL 1.1.2015	2016	201531	0	1	2015	53	DD||K		(AL-E-1773) Lavori di completamento dei rilevato arginali, Fiume Bormida in Comune di Cassine (AL). CUP B78G08000460002 - CIG 056760741C - INTEGRAZIONE IMPEGNO PER CIPAG DITTA GHEA S.r.l.		D	S	3689		 CDR=15B1	B78G08000460002	056760741C	SVI			2015	46		AL-E-1773																4	1
94272	I	2016	2016	2679	0		N	201530	0	1	2016-04-28		D	48695,25	48695,25	REIMPUT. ROR 2016 2015/194 TO-E-1263 ESPROPRI	2016	201530	0	1	2015	69	DD||K		TO-E-1263 - Programma 9° Stralcio Regione Piemonte - CUP B29H10000190002 - Lavori di  difese spondali e ricalibratura del fiume Po dal comune di Paesana al comune di Moncalieri  -  1°Stralcio IMPEGNO DI SPESA PER ESPROPRI		D	S	219		CUP/CIG NON PREVISTO CDR=15B2			SVI			2015	194		TO-E-1263																4	1
94273	I	2016	2016	2680	0		N	201531	0	1	2016-04-28		D	6148,80	6148,80	REIMPUT. ROR 2016 2015/338 AL-E-1773 INCARICO ASSISTENZA ARCHEOLOGICA	2016	201531	0	1	2015	125	DD||K		(AL-E-1773) CIPE 35/05 - 2/2006 -  Lavori di completamento dei rilevati arginali Fiume Bormida in Comune di Cassine (AL). CUP B78G08000460002 - CIG 61225220FD. IMPEGNO E AFFIDAMENTOE INCARICO PER ASSISTENZA ARCHEOLOGICA E IMPEGNO		D	S	8074		 CDR=15B1	B78G08000460002	61225220FD	SVI			2015	338		AL-E-1773																4	1
94274	I	2016	2016	2681	0		N	201530	0	1	2016-04-28		D	120000,00	120000,00	REIMPUT. ROR 2016 2015/486 TO-E-1286 CONVENZIONE PER COMPLETAMENTO DIFESE SPONDALI FIUME DORA BALTEA	2016	201530	0	1	2015	369	DD||K		TO-E-1286 - 15° STRALCIO REGIONE PIEMONTE - Lavori di completamento delle difese spondali del fiume Dora Baltea in località zona industriale in comune di Quassolo IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE PIEMONTE		D	S	8439		CUP/CIG NON PREVISTO CDR=15B2			SVI			2015	486		TO-E-1286																4	1
94275	I	2016	2016	2682	0		N	201530	0	1	2016-04-28		N	4705,05	4705,05	REIMPUT. ROR 2016 2015/727 ADEGUAMENTO IVA AL 22%	2016	201530	0	1	2015	290	DD||K		Opere pubbliche con fatturazioni passive 2015 IMPEGNO DI SPESA PER ADEGUAMENTO ALIQUOTA IVA AL 22%		D	N	0		CUP/CIG NON PREVISTO CDR=1200			SVI			2015	727																		4	1
94267	I	2016	2016	2674	0		N	201520	0	1	2016-04-28		D	86224,29	86224,29	REIMPUT. ROR 2016 2015/3460 MI-E-785 ESPROPRI	2016	201520	0	1	2015	1298	DD||K		MI-E-785 - Fondi R. Lombardia (L.265/95,  L. 267/98 e Accordo MATTM) CUP: B37B11000130002 - Lavori di realizzazione di una cassa di espansione per le piene del torrente Bozzente in Comune di Nerviano (MI) CIG lavori: 6059388D26 CIG assicurazione: 5772146D8D AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	219		CUP/CIG NON PREVISTO			SVI			2015	3460		MI-E-785																4	1
94276	I	2016	2016	2683	0		N	201530	0	1	2016-04-28		D	786,66	786,66	REIMPUT. ROR 2016 2015/925 TO-E-145-PI PERIZIA VARIANTE INCENTIVO	2016	201530	0	1	2015	384	DD||K		(TO-E-145-PI) Lavori di somma urgenza per il contrasto delle erosioni in atto ed il ripristino della stabilità della sponda destra a presidio dell'argine in froldo del torrente Banna nel concentrico di Santena (TO). CUP:B44H14000370002 - CIG LAVORI:584150633F Approvazione perizia di variante che comporta l&#8217;aumento dell&#8217;importo contrattuale, finanziato con risorse  disponibili nell&#8217;ultimo quadro economico approvato, ed assunzione dei conseguenti impegni di spesa. 		D	S	129		CUP/CIG NON PREVISTO CDR=15B2			SVI			2015	925		TO-E-145-PI																4	1
94277	I	2016	2016	2684	0		N	201530	0	1	2016-04-28		D	822,03	822,03	REIMPUT. ROR 2016 2015/937 TO-E-1270 (TO-2012-024 PROG.2015) INTEGRAZIONE CNPAIA INCARICO PROGETTAZIONE	2016	201530	0	1	2015	439	DD||K		TO-E-1270 ORD.3683/2008 & PS45 - CUP:B49H10000040002 - CIG:5846000FCC - Lavori di ripristino difese spondali e pulizia idraulica nel torrente Maira nel tratto tra il comune di Busca ed il comune di Cavallermaggiore IMPEGNO INTEGRATIVO PER PROGETTAZIONE		D	S	8466			B49H10000040002	5846000FCC	SVI			2015	937		TO-E-1270																4	1
94278	I	2016	2016	2685	0		N	201530	0	1	2016-04-28		D	586,60	586,60	REIMPUT. ROR 2016 2015/1028 TO-E-1284 INCENTIVO PERIZIA VARIANTE	2016	201530	0	1	2015	417	DD||K		(TO-E-1284) Realizzazione di difesa spondale e ricalibratura del torrente Malone nei comuni di Volpiano e Brandizzo (TO). CUP:B44B13000250002 - CIG LAVORI:59264640CF Approvazione perizia di variante che comporta l&#8217;aumento dell&#8217;importo contrattuale, finanziato con risorse disponibili nell&#8217;ultimo quadro economico approvato, ed assunzione dei conseguenti impegni di spesa. 		D	S	129		CUP/CIG NON PREVISTO CDR=15B2			SVI			2015	1028		TO-E-1284																4	1
94256	I	2016	2016	2663	0		N	201521	0	1	2016-04-28		D	87507,71	87507,71	REIMPUT. ROR 2016 2015/3111 SO-E-259 INCARICO DIREZIONE LAVORI	2016	201521	0	1	2015	20615	AD||K		ATTO DIRETTORE		D	S	8711		 CDR=16C3	B89H07000420001	606436584E	SVI			2015	3111		SO-E-259																4	1
94257	I	2016	2016	2664	0		N	201521	0	1	2016-04-28		D	33523,05	33523,05	REIMPUT. ROR 2016 2015/3112 SO-E-259 INCARICO COORD.SICUREZZA	2016	201521	0	1	2015	893	DD||K		SO-E-259 Lavori di sistemazione della confluenza fiume Adda e torrente Poschiavino nei comuni di Tirano, Villa di Tirano e Bianzone (SO). IMPEGNO DI SPESA per l'affidamento servizio di coordinamento per la sicurezza in fase di esecuzione (C.S.E. - D. Lgs. N. 81/2008 ss.mm.ii.) CUP B89H07000420001 CIG 6066031722 		D	S	6227		 CDR=16C3	B89H07000420001	6066031722	SVI			2015	3112		SO-E-259																4	1
94258	I	2016	2016	2665	0		N	201521	0	1	2016-04-28		D	26016,73	26016,73	REIMPUT. ROR 2016 2015/3119 VA-E-250 SPSE PROPEDEUTICA RILIEVI TOPOGRAFICI	2016	201521	0	1	2015	986	DD||K		VA-E-250 - Fondi Regione Lombardia - CUP: B51H13000770002 Progettazione e realizzazione di nuovi interventi da attuare nei bacini di laminazione e disperdimento del torrente Arno in Comune di Lonate Pozzolo (VA) CIG 62117989DD Rilievi topografici IMPEGNO SPESA PROPEDEUTICA		D	S	935			B51H13000770002	62117989DD	SVI			2015	3119		VA-E-250																4	1
94259	I	2016	2016	2666	0		N	201520	0	1	2016-04-28		D	11,94	11,94	REIMPUT. ROR 2016 2015/3247 BS-E-61-M LAVORI ONERI IVA	2016	201520	0	1	2015	1050	DD||K		BS-E-61-M - CUP: B71H14000180002 CIG 6058071E53 - Fondi Regione Lombardia MATTM - Progettazione e realizzazione dell'intervento di adattamento scogliere fiume Mella in Comune di Villa Carcina (BS) AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	4015			B71H14000180002	6058071E53	SVI			2015	3247		BS-E-61-M																4	1
94260	I	2016	2016	2667	0		N	201520	0	1	2016-04-28		D	250,00	250,00	REIMPUT. ROR 2016 2015/3248 BS-E-61-M ASS.PROGETTISTI	2016	201520	0	1	2015	1050	DD||K		BS-E-61-M - CUP: B71H14000180002 CIG 6058071E53 - Fondi Regione Lombardia MATTM - Progettazione e realizzazione dell'intervento di adattamento scogliere fiume Mella in Comune di Villa Carcina (BS) AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	5617			B71H14000180002	0556375F28	SVI			2015	3248		BS-E-61-M																4	1
94261	I	2016	2016	2668	0		N	201520	0	1	2016-04-28		D	2078,60	2078,60	REIMPUT. ROR 2016 2015/3297 MI-E-789 PUBBLICITA	2016	201520	0	1	2015	1100	DD||K		MI-E-789 - Fondi Accordo MATTM-R. Lombardia - CUP: B19H12000270002 Lavori di realizzazione della vasca di laminazione sul fiume Seveso in Comune di Senago  CIG Z9715B815F IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI R. LOMBARDIA 		D	S	617			B19H12000270002	Z9715B815F	SVI			2015	3297		MI-E-789																4	1
94262	I	2016	2016	2669	0		N	201520	0	1	2016-04-28		D	1564,08	1564,08	REIMPUT. ROR 2016 2015/3349 CR-E-814 PUBBLICITA' FONDI MATTM - REG. LOMBARDIA OPERE DI REGIMAZIONE IDRAULICA/REALIZZAZIONE ARGINE IN SX ADDA IN COMUNE DI RIVOLTA D'ADDA	2016	201520	0	1	2015	1155	DD||K		CR-E-814 - Fondi MATTM - Regione Lombardia - CUP: B43B12000030001 - CIG:  Z3D15F231C -  Opere di regimazione idraulica/realizzazione argine in sinistra Adda in Comune di Rivolta d'Adda (CR) IMPEGNO SPESA PROPEDEUTICA		D	S	617			B43B12000030001	Z3D15F231C	SVI			2015	3349		CR-E-814																4	1
94263	I	2016	2016	2670	0		N	201521	0	1	2016-04-28		D	22141,11	22141,11	REIMPUT. ROR 2016 2015/3350 CO-E-157 LAVORI DI ADEGUAMENTO DELLE AREE GOLENALI DEL TORRENTE SEVESO NEI COMUNI DI VERTEMATE CON MINOPRIO, CANTU' E CARIMATE. STUDIO IMPATTO AMBIENTALE	2016	201521	0	1	2015	1267	DD||K		CO-E-157 - FONDI REGIONE LOMBARDIA - CUP: B87B15000180003 -  CIG STUDIO IMPATTO AMBIENTALE:Z571581731 - CIG PUBBLICAZIONE:Z8D15F8DF9 - Lavori di adeguamento delle aree golenali del torrente Seveso nei Comuni di Vertemate con Minoprio, Cantù e Carimate IMPEGNI DI SPESA PROPEDEUTICI CON ACCERTAMENTI A CARICO DI REGIONE LOMBARDIA  		D	S	7182			B87B15000180003	Z571581731	SVI			2015	3350		CO-E-157																4	1
94264	I	2016	2016	2671	0		N	201520	0	1	2016-04-28		D	1564,08	1564,08	REIMPUT. ROR 2016 2015/3351 CO-E-157 LAVORI DI ADEGUAMENTO DELLE AREE GOLENALI DEL TORRENTE SEVESO NEI COMUNI DI VERTEMATE CON MINOPRIO, CANTU' E CARIMATE. PUBBLICAZIONE	2016	201520	0	1	2015	1267	DD||K		CO-E-157 - FONDI REGIONE LOMBARDIA - CUP: B87B15000180003 -  CIG STUDIO IMPATTO AMBIENTALE:Z571581731 - CIG PUBBLICAZIONE:Z8D15F8DF9 - Lavori di adeguamento delle aree golenali del torrente Seveso nei Comuni di Vertemate con Minoprio, Cantù e Carimate IMPEGNI DI SPESA PROPEDEUTICI CON ACCERTAMENTI A CARICO DI REGIONE LOMBARDIA  		D	S	617			B87B15000180003	Z8D15F8DF9	SVI			2015	3351		CO-E-157																4	1
94265	I	2016	2016	2672	0		N	201521	0	1	2016-04-28		D	27912,48	27912,48	REIMPUT. ROR 2016 2015/3365 MB-E-2 LAVORI DI REALIZZAZIONE DELAL VASCA DI LAMINAZIONE SUL TORRENTE SEVESO NEL COMUNE DI LENTATE DUL SEVESO. SPESE PROPEDEUTICHE. STUDIO IMPATTO AMBIENTALE	2016	201521	0	1	2015	1228	DD||K		MB-E-2 - FONDI REGIONE LOMBARDIA - CUP: B87B15000190003 -  CIG STUDIO IMPATTO AMBIENTALE:Z3B158177D - CIG PUBBLICAZIONE:Z0C15FA608 - Lavori di realizzazione della vasca di laminazione sul torrente Seveso nel comune di Lentate sul Seveso IMPEGNI DI SPESA PROPEDEUTICI CON ACCERTAMENTI A CARICO DI REGIONE LOMBARDIA  		D	S	4509			B87B15000190003	Z3B158177D	SVI			2015	3365		MB-E-02																4	1
94255	I	2016	2016	2662	0		N	201521	0	1	2016-04-28		D	53988,12	53988,12	REIMPUT. ROR 2016 2015/3069 MI-E-795 ATTIVITA INTEGRATIVE AL PROGETTO	2016	201521	0	1	2015	896	DD||K		MI-E-795 - Fondi Regione Lombardia - CUP: B34H14000590002 -  Aree di laminazione del torrente Seveso nei comuni di Paderno Dugnano (MI), Varedo e Bovisio Masciago (MB), Lentate sul Seveso (MB) ed Adeguamento delle aree golenali del torrente Seveso nei Comuni di Carimate, Vertemate con Minoprio e Cantù. CIG 5906172750 Affidamento incarico integrativo progettazione preliminare e supporto alla progettazione definitiva. IMPEGNO DI SPESA PROPEDEUTICA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	8359			B34H14000590002	5906172750	SVI			2015	3069		MI-E-795																4	1
94266	I	2016	2016	2673	0		N	201520	0	1	2016-04-28		D	1831,62	1831,62	REIMPUT. ROR 2016 2015/3366 MB-E-2 LAVORI DI REALIZZAZIONE DELAL VASCA DI LAMINAZIONE SUL TORRENTE SEVESO NEL COMUNE DI LENTATE DUL SEVESO. SPESE PROPEDEUTICHE. PUBBLIICAZIONI	2016	201520	0	1	2015	1228	DD||K		MB-E-2 - FONDI REGIONE LOMBARDIA - CUP: B87B15000190003 -  CIG STUDIO IMPATTO AMBIENTALE:Z3B158177D - CIG PUBBLICAZIONE:Z0C15FA608 - Lavori di realizzazione della vasca di laminazione sul torrente Seveso nel comune di Lentate sul Seveso IMPEGNI DI SPESA PROPEDEUTICI CON ACCERTAMENTI A CARICO DI REGIONE LOMBARDIA  		D	S	617			B87B15000190003	Z0C15FA608	SVI			2015	3366		MB-E-02																4	1
94246	I	2016	2016	2653	0		N	201520	0	1	2016-04-28		D	740,59	740,59	REIMPUT. ROR 2016 2015/2497 REIMPUT. 2014/1975 MI-E-105-M PROGETTAZIONE E REALIZZAZIONE DI RINFORZI SPONDALI LUNGO IL TORRENTE BOZZENTEIN COMUNE DI RHO	2016	201520	0	1	2014	1254	DD||K		MI-E-105-M - Fondi Regione Lombardia - CUP: B45C13000400002 Progettazione e realizzazione di rinforzi spondali lungo il torrente Bozzente in Comune di Rho (MI) CIG Z9610B4448 Lavori CIG Z90113623D Smaltimento rifiuti AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	129		CUP/CIG NON PREVISTO CDR=16C1			SVI			2015	2497		MI-E-105-M																4	1
