ACCERTAMENTO_ID	TIPO_MOVIMENTO	ANNO_ESERCIZIO	ANNO_ACCERTAMENTO	NUMERO_ACCERTAMENTO	NUMERO_SUBACCERTAMENTO	PLURIENNALE	CAPO_RIACC	NUMERO_CAPITOLO	NUMERO_ARTICOLO	NUMERO_UEB	DATA_EMISSIONE	DATA_SCADENZA	STATO_OPERATIVO	IMPORTO_INIZIALE	IMPORTO_ATTUALE	DESCRIZIONE	ANNO_CAPITOLO_ORIG	NUMERO_CAPITOLO_ORIG	NUMERO_ARTICOLO_ORIG	NUMERO_UEB_ORIG	ANNO_PROVVEDIMENTO	NUMERO_PROVVEDIMENTO	TIPO_PROVVEDIMENTO	SAC_PROVVEDIMENTO	OGGETTO_PROVVEDIMENTO	NOTE_PROVVEDIMENTO	STATO_PROVVEDIMENTO	SOGGETTO_DETERMINATO	CODICE_SOGGETTO	CLASSE_SOGGETTO	NOTA	AUTOMATICO	ANNO_ACCERTAMENTO_PLUR	NUMERO_ACCERTAMENTO_PLUR	ANNO_ACCERTAMENTO_RIACC	NUMERO_ACCERTAMENTO_RIACC	OPERA	PDC_FINANZIARIO	TRANSAZIONE_UE_ENTRATA	SIOPE_ENTRATA	ENTRATA_RICORRENTE	PERIMETRO_SANITARIO_ENTRATA	PDC_ECONOMICO_PATR	CLASSIFICATORE_1	CLASSIFICATORE_2	CLASSIFICATORE_3	CLASSIFICATORE_4	CLASSIFICATORE_5	ENTE_PROPRIETARIO_ID	PARERE_FINANZIARIO
24426	A	2016	2016	437	0		N	201150	0	1	2016-04-28		D	116610,29	116610,29	REIMPUT. ROR 2016 2015/388 REIMPUT. 2014/931 TO-E-1279 ORD.N.3090/2000-15^ STRALCIO REG.PIEMONTE	2016	201150	0	1	2014	1322	DD||K		TO-E-1279 Lavori di realizzazione difesa arginale in località Via delle Rocchette in comune di Ivrea - 2° Lotto 1° Stralcio - Programma 15° Stralcio Regione Piemonte & Opere Prioritarie &#8211;  CUP B78G12000030002 - CIG Lavori 6032507641 - CIG Assicurazione 5772146D8D &#8211; CIG COORDINATORE SICUREZZA: ZD106B4665 APPROVAZIONE PERIZIA DI VARIANTE E CONSEGUENTE IMPEGNO DI SPESA 		D	S	265			N			2015	388													4	1
24414	A	2016	2016	425	0		N	201150	0	1	2016-04-28		D	200000,00	200000,00	REIMPUT. ROR 2016 2015/369 REIMPUT. 2010/594 TO-E-1274. LAVORI DI COMPLETAMENTO DELLE OPERE DI ARGINATURE DEL FIUME DORA RIPARIA A PROTEZIONE DELL'ABITATO DI BUSSOLENO	2016	201150	0	1	2010	1224	DD||K		TO-E-1274 CUP B79H10000280001 Lavori di completamento delle opere di arginatura del fiume Dora Riparia a protezione dell'abitato di Bussoleno (TO) IMPEGNO DI SPESA PROPEDEUTICO ALLA PROGETTAZIONE CON ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE 		D	S	265			N			2015	369													4	1
24415	A	2016	2016	426	0		N	201150	0	1	2016-04-28		D	40365,62	40365,62	REIMPUT. ROR 2016 2015/371 REIMPUT. 2010/673 VB-E-30 - CUP 33B08000260002 - CIPE 3/06- REALIZZAZIONE NUOVO ARGINE DEL FIUME TOCE IN COMUNE DI PALLANZENO  IMPEGNO SPESA PROPEVB-30 CIPE 35/2005	2016	201150	0	1	2010	1376	DD||K		VB-E-30 - CUP 33B08000260002 - CIPE 3/06- Realizzazione nuovo argine del fiume Toce in comune di Pallanzeno IMPEGNO SPESA PROPEDEUTICO ALLA PROGETTAZIONE ESECUTIVA E ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE		D	S	265			N			2015	371													4	1
24416	A	2016	2016	427	0		N	201150	0	1	2016-04-28		D	28832,27	28832,27	REIMPUT. ROR 2016 2015/373 REIMPUT. 2010/680 AL-E-1773. OPERE DI COMPLETAMENTO RILEVATI ARGINE BORMIDA IN COMUNE DI CASSINE (CIPE 35/2005)	2016	201150	0	1	2010	1469	DD||K		AL-E-1773- CUP B74C07000020002-CIPE PIEMONTE 35/2005 e 3/2006 - Opere di completamento rilevati argine Bormida in comune di Cassine. IMPEGNO DI SPESA PROPEDEUTICO ALLA PROGETTAZIONE CON ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE		D	S	265			N			2015	373													4	1
24417	A	2016	2016	428	0		N	201150	0	1	2016-04-28		D	1000000,00	1000000,00	REIMPUT. ROR 2016 2015/374 REIMPUT. 2010/681 AL-E-1773 CIPE 3/2006 OPERE DI COMPLETAMENTO RILEVATI ARGINE BORMIDA IN COMUNE DI CASSINE	2016	201150	0	1	2010	1469	DD||K		AL-E-1773- CUP B74C07000020002-CIPE PIEMONTE 35/2005 e 3/2006 - Opere di completamento rilevati argine Bormida in comune di Cassine. IMPEGNO DI SPESA PROPEDEUTICO ALLA PROGETTAZIONE CON ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE		D	S	265			N			2015	374													4	1
24418	A	2016	2016	429	0		N	201150	0	1	2016-04-28		D	500000,00	500000,00	REIMPUT. ROR 2016 2015/375 REIMPUT. 2010/690 TO-E-1263 LAVORI DI DIFESA SPONDALE E RICALIBRATURA FIUME PO DAL COMUNE DI PAESANA AL COMUNE DI MONCALIERI ORDINANZA N. 3090/200 E 3237/202 9^ STRALCIO REGIONE PIEMONTE	2016	201150	0	1	2010	1633	DD||K		TO-E-1263 - CUP B29H10000190002- ORDINANZE .N.3090/2000 -N.3237/2002-    Lavori di difesa spondale e ricalibratura del fiume Po dal comune di Paesana al comune di Moncalieri. IMPEGNO DI SPESA PROPEDEUTICO ACCERTAMENTO SUL CAP.20115 A CARICO DELLA REGIONE PIEMONTE		D	N	0	MIGRAZIONE||MIGRAZIONE		N			2015	375													4	1
24419	A	2016	2016	430	0		N	201150	0	1	2016-04-28		D	364992,39	364992,39	REIMPUT. ROR 2016 2015/376 REIMPUT. 2011/82 ESPEC-791 CIPE 35/2005 L-208/98 II ATTO INTEGRATIVO	2016	201150	0	1	2016		SPR||				D	S	265			N			2015	376													4	1
24420	A	2016	2016	431	0		N	201150	0	1	2016-04-28		D	13000,00	13000,00	REIMPUT. ROR 2016 2015/378 REIMPUT. 2011/444 AL-1768 CIPE 35/2005 (PROGETTAZIONE DEL CIPE 3/2006)	2016	201150	0	1	2016		SPR||				D	S	265			N			2015	378													4	1
24421	A	2016	2016	432	0		N	201150	0	1	2016-04-28		D	220000,00	220000,00	REIMPUT. ROR 2016 2015/379 REIMPUT. 2011/560 CN-E-1185 PROGRAMMA ORDINANZA 3683	2016	201150	0	1	2011	866	DD||K		CN-E-1185  - OPCM 3683 - Convenzione con il Comune di Cavallermaggiore e la Società di Committenza Regione Piemonte spa riguardante le Opere di arginatura dalle piene del torrente Mellea in comune di Cavallermaggiore mediante l'adeguamento della "variante sud-est all'abitato di Cavallermaggiore" per il collegamento della ex SR 20 con la SP 48 (CN) IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE 		D	S	265			N			2015	379													4	1
24422	A	2016	2016	433	0		N	201150	0	1	2016-04-28		D	300000,00	300000,00	REIMPUT. ROR 2016 2015/380 REIMPUT. 2011/564 AL-E-1733 - PROGRAMMA LEGGE 183/89 E 8  STRALCIO REGIONE PIEMONTE - LAVORI DI SISTEMAZIONE E COMPLETAMENTO DEL SISTEMA ARGINALE IN SINISTRA DAL FIUME PO IN LOCALITA' TERRANOVA DAL COMUNE DI CASALE M.TO ALLA CONFLUENZA CON IL FIUME SESIA (AL).  IMPEGNO DI SPESA PER ESPROPRI CON ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE	2016	201150	0	1	2011	811	DD||K		AL-E-1733 - Programma Legge 183/89 e 8° Stralcio Regione Piemonte - Lavori di sistemazione e completamento del sistema arginale in sinistra dal fiume Po in località Terranova dal comune di Casale M.to alla confluenza con il fiume Sesia (AL). IMPEGNO DI SPESA PER ESPROPRI CON ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE		D	S	265			N			2015	380													4	1
24423	A	2016	2016	434	0		N	201150	0	1	2016-04-28		D	745048,17	745048,17	REIMPUT. ROR 2016 2015/382 REIMPUT. 2012/269 TO-E-1279 OM 3090/2000 E 3237/2002 15 STRALCIO DIFESA RGINALE LOC. VIA DELLE ROCCHETTE IVREA II LOTTO 1 STRALCIO	2016	201150	0	1	2012	812	DD||K		TO-E-1279 Programma 15° Stralcio Regione Piemonte & Opere Prioritarie - CUP B 78G12000030002 -  CIG:Istituto Poligrafico Z6404CCAE1  A.Manzoni Z2104CCC6E Il Sole 24Ore Z4B04CCCF7 Completamento sistemazione idrogeologica nodo idraulico di Ivrea, comune di Ivrea, Via delle Rocchette (TO) IMPEGNO DI SPESE PROPEDEUTICHE  CON ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE 		D	S	265			N			2015	382													4	1
24424	A	2016	2016	435	0		N	201150	0	1	2016-04-28		D	326181,53	326181,53	REIMPUT. ROR 2016 2015/385 REIMPUT. 2013/1071 TO-E-1284. LAVORI DI REALIZZAZIONE DI DIFESA SPONDALE E RICALIBRATURA DEL TORRENTE MALONE NEI COMUNI DI VOLPIANO E BRANDIZZO	2016	201150	0	1	2013	1664	DD||K		TO-E-1284 - 15° Stralcio Regione Piemonte - CUP B44B13000250002 - CIG 5353172946 - Lavori di realizzazione di difesa spondale e ricalibratura del torrente Malone nei comuni di Volpiano e Brandizzo ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA PROPEDEUTICA		D	S	265			N			2015	385													4	1
24425	A	2016	2016	436	0		N	201150	0	1	2016-04-28		D	612402,46	612402,46	REIMPUT. ROR 2016 2015/386 REIMPUT. 2014/902 TO-E-1267 SISTEMAZIONE ARGINI TORRENTE BANNA IN DX OROGRAFICA A VALLE DEL PONTE DI VIA CAVOUR NEL TRATTO COMPRESO TRA VICOLO BANNA E IL DEPURATORE	2016	201150	0	1	2014	1284	DD||K		TO-E-145-PI - Programma Regionale 15° stralcio - CUP:B44H14000370002 - CIG LAVORI:584150633F - CIG ASSICURAZIONE:5772146D8D - Lavori di somma urgenza per il contrasto delle erosioni in atto ed il ripristino della stabilità della sponda destra a presidio dell'argine in froldo del torrente Banna nel concentrico di Santena IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI R.PIEMONTE  TO-E-1267 Convenzione con il Comune di Santena per i lavori di sistemazione argini torrente Banna in destra orografica		D	S	265			N			2015	386													4	1
24404	A	2016	2016	415	0		N	201100	0	1	2016-04-28		D	60456,11	60456,11	REIMPUT. ROR 2016 2015/654 BS-E-59-M LAVORI	2016	201100	0	1	2015	831	DD||K		BS-E-59-M Fondi MATTM Regione Lombardia CUP: B81H13000770002 Progettazione e realizzazione dell'intervento di manutenzione diffusa dell'alveo del torrente Garza nel tratto tra Nave e Brescia e completamento dell'intervento di manutenzione straordinaria nella vasca sghiaiatrice di Crocevia Nave a Brescia CIG 60598591D8 Lavori AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	266			N			2015	654													4	1
24405	A	2016	2016	416	0		N	201100	0	1	2016-04-28		D	70745,29	70745,29	REIMPUT. ROR 2016 2015/655 MI-E-789 FONDI MATTM INCARICO PROGETTAZIONE E IMPATTO AMBIENTALE	2016	201100	0	1	2015	835	DD||K		MI-E-789 - Fondi MATTM Regione Lombardia - CUP: B19H12000270002 Lavori di realizzazione della vasca di laminazione sul fiume Seveso in Comune di Senago  CIG 5865948D69 Affidamento attività integrativa relativa alla progettazione definitiva del II Lotto funzionale, nonchè Studio di Impatto Ambientale per l'opera nel suo complesso (I e II Lotto) finalizzato all'ottenimento del Decreto Regionale VIA (EX LR 2010) e relazione paesaggistica ai fini dell'ottenimento dell'autorizzazione bbpp (ex DGR 27		D	S	266			N			2015	655													4	1
24406	A	2016	2016	417	0		N	201100	0	1	2016-04-28		D	68400,00	68400,00	REIMPUT. ROR 2016 2015/656 MI-E-795 CONV.N.18617/5.9.14	2016	201100	0	1	2015	896	DD||K		MI-E-795 - Fondi Regione Lombardia - CUP: B34H14000590002 -  Aree di laminazione del torrente Seveso nei comuni di Paderno Dugnano (MI), Varedo e Bovisio Masciago (MB), Lentate sul Seveso (MB) ed Adeguamento delle aree golenali del torrente Seveso nei Comuni di Carimate, Vertemate con Minoprio e Cantù. CIG 5906172750 Affidamento incarico integrativo progettazione preliminare e supporto alla progettazione definitiva. IMPEGNO DI SPESA PROPEDEUTICA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	266			N			2015	656													4	1
24407	A	2016	2016	418	0		N	201100	0	1	2016-04-28		D	38206,62	38206,62	REIMPUT. ROR 2016 2015/870 BS-E-61-M LAVORI ART.5 CONV.N.18261/11.11.2013	2016	201100	0	1	2015	1050	DD||K		BS-E-61-M - CUP: B71H14000180002 CIG 6058071E53 - Fondi Regione Lombardia MATTM - Progettazione e realizzazione dell'intervento di adattamento scogliere fiume Mella in Comune di Villa Carcina (BS) AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	266			N			2015	870													4	1
24408	A	2016	2016	419	0		N	201100	0	1	2016-04-28		D	1456297,32	1456297,32	REIMPUT. ROR 2016 2015/1022 MI-E-785 CONV.REP.363/21.5.2007 E N.15988/22.12.2011	2016	201100	0	1	2015	1298	DD||K		MI-E-785 - Fondi R. Lombardia (L.265/95,  L. 267/98 e Accordo MATTM) CUP: B37B11000130002 - Lavori di realizzazione di una cassa di espansione per le piene del torrente Bozzente in Comune di Nerviano (MI) CIG lavori: 6059388D26 CIG assicurazione: 5772146D8D AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	266			N			2015	1022													4	1
24409	A	2016	2016	420	0		N	201150	0	1	2016-04-28		D	130500,00	130500,00	REIMPUT. ROR 2016 2014/144 AL-E-1770 AREA DI LAMINAZIONE GOLENALE 2 IN DX FIUME PO COMUNE DI VERRUA SAVOIA	2016	201150	0	1	2014	197	DD||K		(AL-E-1770) CUP: B72J3000010003 &#8211; PAR-FSC 2007-2013 -  Servizio di supporto alla progettazione preliminare dell&#8217;intervento &#8220;area di laminazione golenale 2 in destra fiume Po nei comuni di Verrua Savoia, Moncestino, Gabiano, Fontanetto Po e Palazzolo Vercellese&#8221; - rilievi topografici, analisi idrauliche bidimensionali, definizione e verifiche di stabilità ai sensi delle NTC 2008 dei manufatti  e analisi idrologiche e idrauliche del reticolo idrografico minore interferente 		D	S	265			N			2014	144													4	1
24410	A	2016	2016	421	0		N	201150	0	1	2016-04-28		D	2500000,00	2500000,00	REIMPUT. ROR 2016 2015/365 REIMPUT. 2006/383 PROGRAMMA CIPE 17/2003	2016	201150	0	1	2016		SPR||				D	N	0	MIGRAZIONE||MIGRAZIONE		N			2015	365													4	1
24411	A	2016	2016	422	0		N	201150	0	1	2016-04-28		D	154980,00	154980,00	REIMPUT. ROR 2016 2015/366 REIMPUT. 2010/339 AL-E-1768 CIPE 3/2006 CUP B73B09000000002 LAVORI DI REALIZZAZIONE DI UN ARGINE IN SINISTRA DEL TORRENTE SCRIVIA IN COMUNE DI SERRAVALLE SCRIVIA (AL).  IMPEGNO DI SPESA PROPEDEUTICO PER INCARICO PROGETTAZIONE PRELIMINARE, DEFINITIVA ED ESECUTIVA, SICUREZZA, RELAZIONE PAESAGGISTICA E RELAZIONE VALUTAZIONE IMPATTO AMBIENTALE.	2016	201150	0	1	2010	737	DD||K		AL-E-1768 CUP B73B09000000002 Lavori di realizzazione di un argine in sinistra del torrente Scrivia in comune di Serravalle Scrivia (AL). IMPEGNO DI SPESA PROPEDEUTICO PER INCARICO PROGETTAZIONE PRELIMINARE, DEFINITIVA ED ESECUTIVA, SICUREZZA, RELAZIONE PAESAGGISTICA E RELAZIONE VALUTAZIONE IMPATTO AMBIENTALE.		D	S	265			N			2015	366													4	1
24412	A	2016	2016	423	0		N	201150	0	1	2016-04-28		D	19396,52	19396,52	REIMPUT. ROR 2016 2015/367 REIMPUT. 2010/521 VB-E-31. LAVORI DI COMPLETAMENTO DELL'ARGINE DX TORRENTE STRONA FINO ALLA SUPERSTRADA PER BAVENO. CIPE 35/05	2016	201150	0	1	2010	1083	DD||K		VB-E-31 Lavori di completamento dell'argine destro torrente Strona fino alla superstrada per Baveno e realizzazione nuovo argine sponda destra IMPEGNO SPESA PROPEDEUTICO PER PROGETTAZIONE ESECUTIVA E ACCERTAMENTO A CARICO DELLA REGIONE PIEMONTE		D	S	265			N			2015	367													4	1
24413	A	2016	2016	424	0		N	201150	0	1	2016-04-28		D	400000,00	400000,00	REIMPUT. ROR 2016 2015/368 REIMPUT. 2010/539 TO-E-1270. LAVORO DI RIPRISTINO DIFESE SPONDALI E PULIZIA IDRAULICA NEL TORRENTE MAIRA NEL TRATTO TRA IL COMUNE DI BUSCA E IL COMUNE DI CAVALLERMAGGIORE	2016	201150	0	1	2010	1131	DD||K		TO-E-1270 CUP B49H10000040002 Lavori di ripristino difese spondali e pulizia idraulica nel torrente Maira nel tratto tra il comune di Busca e il comune di Cavallermaggiore (CN). IMPEGNO DI SPESA PROPEDEUTICO PER INCARICO PROGETTAZIONE PRELIMINARE, DEFINITIVA, ESECUTIVA		D	S	265			N			2015	368													4	1
24403	A	2016	2016	414	0		N	201100	0	1	2016-04-28		D	40250,04	40250,04	REIMPUT. ROR 2016 2015/364 REIMPUT. 2014/749 MI-E-792 - FONDI REGIONE LOMBARDIA, COMUNE DI RHO ED AIPO - CUP: B49G13001580002 LAVORI DI SISTEMAZIONE IDRAULICA DEL TORRENTE LURA NEL TRATTO CITTADINO DEL COMUNE DI RHO (MI)  CIG 55751653B3 INCARICO PER STUDI GEOLOGICI E VERIFICHE GEOTECNICHE, RILIEVI IN FASE DI PROGETTAZIONE ED ESECUZIONE, ATTIVITA DI SICUREZZA IN FASE DI PROGETTAZIONE ED ESECUZIONE, ELABORATI TERRE E R	2016	201100	0	1	2014	945	DD||K		MI-E-792 - Fondi Regione Lombardia, Comune di Rho ed AIPo - CUP: B49G13001580002 Lavori di sistemazione idraulica del torrente Lura nel tratto cittadino del Comune di Rho (MI) CIG 55751653B3 Incarico per studi geologici e verifiche geotecniche, rilievi in fase di progettazione ed esecuzione, attività di sicurezza in fase di progettazione ed esecuzione, elaborati terre e rocce da scavo ai sensi dell'art. 41 bis della legge 98/13, predisposizione elaborati per verifiche, verifiche sismiche, attiv		D	S	266			N			2015	364													4	1
24389	A	2016	2016	400	0		N	102100	0	1	2016-04-28		D	1289,57	1289,57	REIMPUT. ROR 2016 2011/905 INDENNIZZO 2011-OCC.SENZA TITOLO	2016	102100	0	1	2011	1363	DD||K		Occupazioni senza titolo demanio idroviario 2011 - provincia di Mantova		D	S	2978			N			2011	905		E.3.01.03.01.002											4	1
24390	A	2016	2016	401	0		N	102100	0	1	2016-04-28		D	3159,47	3159,47	REIMPUT. ROR 2016 2012/719 INDENNIZZO 207/2012	2016	102100	0	1	2012	1232	DD||K		Accertamento canoni per occupazione demaniale in comune di Motta Baluffi. Occupante: Comune di Motta Baluffi.		D	S	3168			N			2012	719		E.3.01.03.01.002											4	1
24391	A	2016	2016	402	0		N	102100	0	1	2016-04-28		D	5735,23	5735,23	REIMPUT. ROR 2016 2015/694 CANONE 2015	2016	102100	0	1	2015	732	DD||K		Accertamento canoni di concessione - regolari 2015.		D	S	2804			N			2015	694		E.3.01.03.01.002											4	1
24392	A	2016	2016	403	0		N	102110	0	1	2016-04-28		D	15242,05	15242,05	REIMPUT. ROR 2016 2008/820 AREA A TERRA PORTO SUD INDENNIZZO 1.7.08 - 30.06.09	2016	102110	0	1	2008	2398	DD||K		Concessione di area Porto interno di Cremona. Concessionario: Legno Service s.r.l.		D	S	3982			N			2008	820		E.3.01.03.01.002											4	1
24388	A	2016	2016	399	0		N	102100	0	1	2016-04-28		D	10563,67	10563,67	REIMPUT. ROR 2016 2010/871 INDENNIZZO OCCUP.SENZA TITOLO 2010	2016	102100	0	1	2010	1565	DD||K		Determina occupazioni senza titolo - indennizzi anno 2010.		D	S	5384			N			2010	871		E.3.01.03.01.002											4	1
24393	A	2016	2016	404	0		N	102110	0	1	2016-04-28		D	11051,98	11051,98	REIMPUT. ROR 2016 2011/1048 CANONE 2011-SP.ACQUEO-PORTO CR	2016	102110	0	1	2011	1517	DD||K		Concessione di spazio acqueo nel porto di Cremona lato sud Concessionario: Costruzioni Navali Spa.		D	S	2868			N			2011	1048		E.3.01.03.01.002											4	1
24394	A	2016	2016	405	0		N	102150	0	1	2016-04-28		D	27584,77	27584,77	REIMPUT. ROR 2016 2015/315 REIMPUT. 2011/788 MANUTENZIONE CONCA SAN LEONE	2016	102150	0	1	2011	1492	DD||K		 Manutenzione straordinaria 2011 Conca San Leone UGNL ACCERTAMENTO A CARICO DELLA REGIONE LOMBARDIA 		D	S	266			N			2015	315													4	1
24395	A	2016	2016	406	0		N	201100	0	1	2016-04-28		D	14612,30	14612,30	REIMPUT. ROR 2016 2015/91 PV-E-1116 CONVENZIONE N.18264/11.11.2013	2016	201100	0	1	2015	135	DD||K		PV-E-1116 - Fondi Regione Lombardia - CUP: B51H13001230002 CIG 6026939366 Lavori di sistemazione idraulica del torrente Agogna nei Comuni di Olevano Lomellina, San Giorgio e Lomello (PV) AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	266			N			2015	91													4	1
24396	A	2016	2016	407	0		N	201100	0	1	2016-04-28		D	772665,44	772665,44	REIMPUT. ROR 2016 2015/193 MI-E-788 FONDI MATTM REGIONE LOMBARDIA. LAVORI DI MANUTENZIONE STRAORDINARIA DEL SOTTOPASSO DI CONCA FALLATA	2016	201100	0	1	2015	311	DD||K		MI-E-788 - Fondi MATTM Regione Lombardia - CUP: B49H12000110002 CIG 5662782389 Lavori di manutenzione straordinaria del sottopasso di Conca Fallata in Comune di Milano AGGIUDICAZIONE DEFINITIVA EFFICACE IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	266			N			2015	193													4	1
24397	A	2016	2016	408	0		N	201100	0	1	2016-04-28		D	901394,36	901394,36	REIMPUT. ROR 2016 2015/357 REIMPUT. 2007/62 DIFESA IDRAULICA SPONDA DX F. ADDA IN COMUNE DI LODI	2016	201100	0	1	2007	999	DD||K		E SPEC 640) Studio degli effetti di una modifica dell'incile del lago Maggiore e dell'opera di regolazione su portate e livelli del fiume Ticino e del fiume Po  Convenzione n. 193 di Rep. Del 10.05.05 		D	S	266			N			2015	357													4	1
24398	A	2016	2016	409	0		N	201100	0	1	2016-04-28		D	257180,55	257180,55	REIMPUT. ROR 2016 2015/358 REIMPUT. 2010/605 VA-E-245 CUP B99H10000210002 LAVORI DI ADEGUAMENTO FUNZIONALE DEI BACINI DI SPAGLIAMENTO DEI TORRENTI RILE E TENORE IN COMUNE DI CASSANO MAGNAGO (VA)  IMPEGNO DI SPESA PROPEDEUTICO	2016	201100	0	1	2010	1253	DD||K		VA-E-245 CUP B99H10000210002 Lavori di adeguamento funzionale dei bacini di spagliamento dei torrenti Rile e Tenore in Comune di Cassano Magnago (VA) IMPEGNO DI SPESA PROPEDEUTICO		D	S	266			N			2015	358													4	1
24399	A	2016	2016	410	0		N	201100	0	1	2016-04-28		D	1295952,67	1295952,67	REIMPUT. ROR 2016 2015/359 REIMPUT. 2011/116 LO-E-23. OPERE DI DIFESA IDRAULICA DELLA CITTA' DI LODI IN SPONDA DX DEL FIUME ADDA	2016	201100	0	1	2011	276	DD||K		LO-E-23 COD CUP B19H10000330002 Opere di difesa idraulica della città di Lodi in sponda destra del Fiume Adda. IMPEGNO SPESE PROPEDEUTICHE CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA		D	S	266			N			2015	359													4	1
24400	A	2016	2016	411	0		N	201100	0	1	2016-04-28		D	21581,02	21581,02	REIMPUT. ROR 2016 2015/360 REIMPUT. 2013/120 MN-E-15-NI.ACCORDO DI PROGRAMMA MATTM-OPERE DI DRAGAGGIO PER RIPRISTINO DELEL QUOTE DI DEFLUSSO DEI FONDALI IN VARI TRATTI	2016	201100	0	1	2013	314	DD||K		MN-E-15-NI - Accordo di programma MATTM-Regione Lombardia - COD CUP B12J12000070001 CIG 4780613EA2 Opere di dragaggio per ripristino delle quote di deflusso dei fondali in vari tratti, in particolare a valle delle conche di Trevenzuolo e San leone nei Comuni di Ostiglia, Roncoferraro e Sustinente (MN) AGGIUDICAZIONE DEFINITIVA EFFICACE  IMPEGNO DI SPESA CON ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA 		D	S	266			N			2015	360													4	1
24401	A	2016	2016	412	0		N	201100	0	1	2016-04-28		D	60042,65	60042,65	REIMPUT. ROR 2016 2015/361 REIMPUT. 2014/153 MN-E-373-M CONVENZINE AIPO-REG.LOMB N.18267/11.11.13	2016	201100	0	1	2014	286	DD||K		MN-E-373-M - Regione Lombardia e fondi AIPo - CUP:B61H13002280002 Adeguamento viabilità dell'argine e relativa viabilità in sommità San Matteo delle Chiaviche - Cizzolo di Viadana ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA IMPEGNO SPESA PROPEDEUTICA		D	S	266			N			2015	361													4	1
24402	A	2016	2016	413	0		N	201100	0	1	2016-04-28		D	792900,00	792900,00	REIMPUT. ROR 2016 2015/363 REIMPUT. 2014/594 MI-E-794 REALIZZAZIONE VASCA DI LAMINAZIONE DEL TORRENTE GUISA DI CESATE	2016	201100	0	1	2014	667	DD||K		MI-E-794 - Fondi Regione Lombardia - CUP: J63B09000210002 - Realizzazione vasca di laminazione del torrente Guisa in Comune di Cesate. Subentro alla provincia di Milano per la realizzazione dell'opera ACCERTAMENTO A CARICO DI REGIONE LOMBARDIA E DELLA PROVINCIA DI MILANO		D	S	266			N			2015	363													4	1
